красная	7327284284	2021-10-03 15:54:48	  100,8 	16
синяя	7327325866	2021-10-03 18:13:27	  102,1 	16
красная	7327330655	2021-10-03 18:27:02	  94,0 	16
красная	7327246817	2021-10-03 18:31:21	  102,7 	20
красная	7327341796	2021-10-03 18:31:21	  102,6 	20
красная	7328696765	2021-10-03 19:13:31	  101,3 	16
красная	7328697314	2021-10-03 19:35:55	  110,4 	20
красная	7327419930	2021-10-03 19:43:16	  102,8 	20
красная	7327249665	2021-10-03 19:43:16	  102,6 	20
синяя	7327250281	2021-10-03 19:55:29	  102,4 	16
красная	7327250850	2021-10-03 20:15:20	  94,2 	16
красная	7327251238	2021-10-03 20:34:38	  102,6 	20
красная	7327251238	2021-10-03 21:03:53	  101,8 	16
красная	7327446769	2021-10-03 21:08:07	  102,7 	20
красная	7327446769	2021-10-03 21:08:07	  102,6 	20
красная	7327448805	2021-10-03 21:08:07	  102,5 	20
красная	7328461079	2021-10-03 22:02:17	  104,0 	20
синяя	7331427485	2021-10-03 22:16:07	  94,0 	16
красная	7327498801	2021-10-03 22:34:52	  86,1 	13
синяя	7327498801	2021-10-03 22:57:50	  110,9 	20
синяя	7327499173	2021-10-03 23:33:31	  110,9 	20
красная	7329809543	2021-10-03 23:33:31	  110,4 	20
синяя	7329809543	2021-10-04 00:34:28	  111,0 	20
синяя	7327336611	2021-10-04 01:05:30	  102,1 	16
красная	7327507073	2021-10-04 01:05:30	  101,0 	16
синяя	7327038822	2021-10-04 01:05:30	  94,1 	16
красная	7327439807	2021-10-04 01:05:30	  94,0 	16
синяя	7327440036	2021-10-04 01:05:30	  93,9 	16
красная	7327440456	2021-10-04 01:24:32	  102,7 	20
красная	7327299764	2021-10-04 01:24:32	  102,4 	20
красная	7327299764	2021-10-04 01:24:32	  102,2 	20
красная	7327299764	2021-10-04 03:13:44	  102,5 	20
красная	7327300157	2021-10-04 03:17:41	  101,1 	16
красная	7327300157	2021-10-04 03:25:41	  85,8 	13
красная	7331423834	2021-10-04 03:45:38	  101,4 	16
синяя	7327094623	2021-10-04 03:45:38	  102,2 	16
красная	7327094623	2021-10-04 03:45:38	  101,2 	16
синяя	7327094956	2021-10-04 04:58:39	  110,9 	20
красная	7328749533	2021-10-04 04:58:39	  110,7 	20
красная	7327452317	2021-10-04 04:58:39	  110,6 	20
синяя	7356627693	2021-10-04 05:23:07	  86,1 	13
красная	7327295997	2021-10-04 05:23:07	  86,0 	13
красная	7327295997	2021-10-04 06:57:50	  102,5 	20
синяя	7327295997	2021-10-04 10:38:16	  93,8 	16
красная	7327455573	2021-10-04 12:22:07	  101,2 	16
синяя	7328403658	2021-10-04 12:23:24	  93,8 	16
синяя	7327312273	2021-10-04 13:15:05	  102,1 	16
синяя	7327146361	2021-10-04 13:15:05	  95,4 	16
красная	7327147399	2021-10-04 13:15:05	  95,4 	16
синяя	7327138410	2021-10-04 13:28:20	  93,8 	13
красная	7327138767	2021-10-04 13:28:20	  86,2 	13
красная	7328693776	2021-10-04 13:28:20	  86,1 	13
синяя	7327480018	2021-10-04 13:40:26	  94,1 	13
синяя	7327449473	2021-10-04 13:40:26	  93,8 	13
синяя	7327452638	2021-10-04 13:40:26	  86,1 	13
красная	7327329167	2021-10-04 13:40:26	  86,0 	13
красная	7327490065	2021-10-04 13:40:26	  85,8 	13
красная	7327490528	2021-10-04 13:56:36	  102,5 	20
красная	7327490528	2021-10-04 14:38:54	  102,7 	20
красная	7328703643	2021-10-04 15:29:26	  110,7 	20
синяя	7327459516	2021-10-04 15:50:17	  94,1 	16
синяя	7327510137	2021-10-04 16:03:45	  102,2 	16
красная	7331197318	2021-10-04 16:03:45	  100,8 	16
синяя	7327435922	2021-10-04 16:04:34	  94,0 	16
синяя	7327323173	2021-10-04 16:10:02	  110,9 	20
красная	7327609992	2021-10-04 16:10:02	  110,7 	20
красная	7327610337	2021-10-04 16:12:28	  94,3 	13
синяя	7327610811	2021-10-04 16:21:01	  110,9 	20
красная	7327611072	2021-10-04 16:49:17	  110,8 	20
синяя	7327611072	2021-10-04 17:29:11	  110,9 	20
красная	7328579223	2021-10-04 17:29:11	  110,4 	20
синяя	7328580008	2021-10-04 17:31:52	  93,6 	16
красная	7328946785	2021-10-04 17:39:12	  101,0 	16
красная	7331511084	2021-10-04 17:51:39	  101,3 	16
красная	7331511084	2021-10-04 17:51:39	  96,5 	16
синяя	7331511483	2021-10-04 17:51:39	  96,4 	16
синяя	7328850218	2021-10-04 17:53:43	  110,9 	20
красная	7328544822	2021-10-04 17:53:43	  102,5 	20
красная	7331506807	2021-10-04 17:53:43	  102,2 	20
красная	7328853513	2021-10-04 18:04:49	  101,1 	16
красная	7331397695	2021-10-04 18:20:42	  94,0 	16
красная	7336094101	2021-10-04 18:21:45	  110,7 	20
красная	7330120018	2021-10-04 19:50:23	  102,6 	20
красная	7328826293	2021-10-04 20:01:01	  101,3 	16
синяя	7328826293	2021-10-04 20:01:01	  102,1 	16
синяя	7328826613	2021-10-04 20:07:57	  102,2 	16
красная	7332699732	2021-10-04 20:07:57	  101,2 	16
красная	7332700126	2021-10-04 20:07:57	  100,8 	16
синяя	7332700919	2021-10-04 20:07:57	  101,1 	16
синяя	7328452839	2021-10-04 20:07:57	  93,6 	16
синяя	7328832183	2021-10-04 20:12:21	  102,3 	16
красная	7330181820	2021-10-04 20:31:26	  101,1 	16
красная	7330182561	2021-10-04 20:31:26	  94,2 	16
синяя	7330183296	2021-10-04 20:31:26	  94,1 	16
красная	7328407353	2021-10-04 20:53:37	  101,1 	16
красная	7328413942	2021-10-04 21:17:12	  110,7 	20
синяя	7330194090	2021-10-04 21:19:39	  94,4 	13
синяя	7330194090	2021-10-04 21:43:14	  101,8 	16
красная	7330194553	2021-10-04 22:01:07	  101,0 	16
синяя	7328477577	2021-10-04 22:16:48	  94,3 	13
синяя	7328733410	2021-10-04 23:06:42	  102,4 	16
синяя	7328733410	2021-10-04 23:06:42	  94,1 	16
красная	7329858243	2021-10-04 23:06:42	  93,6 	16
красная	7328532651	2021-10-04 23:24:03	  101,3 	16
красная	7328823504	2021-10-04 23:47:44	  94,1 	16
синяя	7328700806	2021-10-04 23:47:44	  93,9 	16
красная	7330168605	2021-10-04 23:53:52	  101,8 	16
красная	7328753331	2021-10-04 23:53:52	  94,1 	16
синяя	7328754243	2021-10-04 23:53:52	  93,6 	16
синяя	7328756655	2021-10-05 00:09:13	  93,8 	13
синяя	7336353707	2021-10-05 00:25:56	  94,1 	16
синяя	7328745246	2021-10-05 00:25:56	  94,0 	16
красная	7328504492	2021-10-05 00:25:56	  93,8 	16
красная	7337449808	2021-10-05 00:44:13	  94,3 	13
синяя	7337450460	2021-10-05 00:44:13	  94,2 	13
красная	7329928616	2021-10-05 00:51:54	  102,7 	20
красная	7331244207	2021-10-05 01:32:21	  94,3 	13
красная	7328638489	2021-10-05 01:35:59	  102,8 	20
красная	7328638489	2021-10-05 02:09:39	  94,1 	16
красная	7328638489	2021-10-05 02:13:18	  102,7 	20
красная	7329881775	2021-10-05 02:36:07	  101,8 	16
синяя	7328836180	2021-10-05 02:36:07	  94,1 	16
синяя	7328618043	2021-10-05 02:36:07	  94,0 	16
красная	7328618043	2021-10-05 03:20:16	  110,8 	20
красная	7328618712	2021-10-05 03:20:16	  110,7 	20
красная	7354510275	2021-10-05 03:20:16	  110,4 	20
красная	7354511466	2021-10-05 03:20:16	  102,6 	20
красная	7354511466	2021-10-05 07:08:25	  94,0 	16
синяя	7354511466	2021-10-05 10:45:36	  94,0 	16
синяя	7328725416	2021-10-05 11:14:02	  102,3 	16
синяя	7328725416	2021-10-05 11:14:02	  102,1 	16
красная	7337635508	2021-10-05 11:14:02	  101,1 	16
красная	7337635703	2021-10-05 11:15:46	  110,6 	20
красная	7329848777	2021-10-05 11:47:08	  101,4 	16
красная	7340378068	2021-10-05 12:26:01	  105,1 	20
красная	7329910669	2021-10-05 12:50:20	  101,0 	16
красная	7351005788	2021-10-05 13:16:47	  110,4 	20
красная	7329010938	2021-10-05 13:33:11	  102,7 	20
красная	7329005129	2021-10-05 13:33:11	  102,5 	20
красная	7328744008	2021-10-05 13:52:49	  101,2 	16
синяя	7328732072	2021-10-05 14:14:02	  87,4 	13
синяя	7328732901	2021-10-05 15:07:51	  102,1 	16
красная	7328726961	2021-10-05 15:32:51	  110,4 	20
красная	7328726961	2021-10-05 16:24:42	  101,3 	16
синяя	7328776126	2021-10-05 16:53:38	  93,8 	13
синяя	7330184497	2021-10-05 17:00:46	  102,3 	16
красная	7330184918	2021-10-05 17:00:46	  94,1 	16
синяя	7328849977	2021-10-05 17:00:46	  94,0 	16
синяя	7328851382	2021-10-05 17:08:17	  102,2 	16
красная	7329027359	2021-10-05 17:08:17	  101,1 	16
синяя	7329871323	2021-10-05 17:08:17	  101,7 	16
красная	7331392714	2021-10-05 17:08:17	  101,6 	16
синяя	7328772819	2021-10-05 17:11:08	  102,2 	16
красная	7328772819	2021-10-05 17:11:08	  101,2 	16
красная	7348234265	2021-10-05 17:11:31	  101,3 	16
синяя	7328895664	2021-10-05 17:11:31	  102,2 	16
синяя	7328931820	2021-10-05 17:16:51	  102,3 	16
красная	7328837222	2021-10-05 17:22:11	  84,9 	13
синяя	7329949832	2021-10-05 17:28:13	  93,6 	16
красная	7329950192	2021-10-05 17:51:47	  100,8 	16
синяя	7329951264	2021-10-05 18:22:49	  94,0 	16
красная	7335875353	2021-10-05 18:22:49	  93,9 	16
синяя	7329884445	2021-10-05 18:50:33	  102,2 	16
красная	7330101025	2021-10-05 18:50:33	  100,8 	16
синяя	7330101412	2021-10-05 18:57:29	  94,1 	16
синяя	7330101883	2021-10-05 18:59:45	  101,8 	16
синяя	7330102198	2021-10-05 19:04:07	  94,0 	16
синяя	7329915972	2021-10-05 19:10:10	  102,3 	16
красная	7330108378	2021-10-05 19:46:54	  101,1 	16
красная	7330109432	2021-10-05 19:48:26	  110,4 	20
красная	7330111415	2021-10-05 19:48:26	  102,6 	20
красная	7331665750	2021-10-05 19:57:12	  101,3 	16
красная	7331666059	2021-10-05 20:15:27	  102,7 	20
красная	7331666059	2021-10-05 20:24:25	  93,8 	16
красная	7329979513	2021-10-05 20:59:43	  102,8 	20
красная	7330190088	2021-10-05 20:59:43	  102,6 	20
красная	7330190609	2021-10-05 20:59:43	  102,6 	20
красная	7330190795	2021-10-05 21:29:21	  88,2 	13
красная	7330191596	2021-10-05 21:56:13	  94,0 	16
синяя	7329975927	2021-10-05 22:14:13	  94,1 	16
синяя	7330208437	2021-10-05 22:18:31	  110,9 	20
красная	7330211016	2021-10-05 22:18:31	  110,8 	20
красная	7337838339	2021-10-05 22:18:31	  102,7 	20
красная	7330180579	2021-10-05 22:49:21	  93,8 	16
синяя	7331530581	2021-10-05 22:55:03	  102,2 	16
красная	7331533822	2021-10-05 22:55:03	  101,1 	16
синяя	7330132427	2021-10-05 22:55:03	  102,1 	16
красная	7330377595	2021-10-05 23:06:04	  110,4 	20
красная	7330377890	2021-10-05 23:06:04	  102,5 	20
красная	7330378330	2021-10-05 23:06:04	  102,2 	20
красная	7332771922	2021-10-05 23:06:04	  102,2 	20
красная	7331626478	2021-10-05 23:12:08	  102,6 	20
синяя	7331626478	2021-10-05 23:53:08	  101,8 	16
синяя	7332911078	2021-10-06 00:27:02	  102,3 	16
красная	7330326492	2021-10-06 00:27:02	  94,0 	16
красная	7349750753	2021-10-06 01:30:08	  101,8 	16
синяя	7337436597	2021-10-06 03:06:08	  94,3 	13
красная	7330320738	2021-10-06 03:09:29	  110,4 	20
красная	7331436022	2021-10-06 03:09:29	  102,7 	20
красная	7330352373	2021-10-06 03:09:29	  102,5 	20
синяя	7330234484	2021-10-06 03:45:13	  94,3 	13
красная	7329996218	2021-10-06 03:45:13	  94,2 	13
красная	7330102110	2021-10-06 05:04:10	  94,3 	13
синяя	7331538232	2021-10-06 05:43:19	  110,9 	20
красная	7331460716	2021-10-06 06:42:01	  102,6 	20
красная	7330435448	2021-10-06 10:50:43	  100,8 	16
красная	7330291401	2021-10-06 13:49:48	  94,1 	16
синяя	7330296309	2021-10-06 13:54:15	  93,6 	16
синяя	7330208498	2021-10-06 14:14:54	  101,8 	16
красная	7330208498	2021-10-06 14:14:54	  93,9 	16
синяя	7330210788	2021-10-06 14:14:54	  93,8 	16
красная	7332603846	2021-10-06 14:21:06	  101,1 	16
красная	7330307181	2021-10-06 14:21:14	  94,1 	16
синяя	7330307754	2021-10-06 14:27:15	  94,0 	16
красная	7330164919	2021-10-06 14:27:15	  93,9 	16
красная	7330202811	2021-10-06 15:03:07	  110,4 	20
синяя	7332768960	2021-10-06 15:21:28	  102,3 	16
синяя	7337695025	2021-10-06 15:38:50	  94,1 	16
красная	7337695025	2021-10-06 15:39:20	  101,4 	16
красная	7330147311	2021-10-06 16:17:57	  110,4 	20
красная	7330148026	2021-10-06 16:17:57	  102,7 	20
красная	7330205125	2021-10-06 16:24:10	  101,3 	16
синяя	7330264114	2021-10-06 16:24:10	  102,3 	16
синяя	7331201864	2021-10-06 16:49:11	  101,8 	16
синяя	7331287416	2021-10-06 16:53:59	  94,1 	16
красная	7331288453	2021-10-06 16:53:59	  94,0 	16
красная	7331288883	2021-10-06 16:53:59	  93,6 	16
красная	7340489161	2021-10-06 16:58:42	  102,8 	20
красная	7340489161	2021-10-06 16:58:42	  102,5 	20
красная	7340489642	2021-10-06 17:37:38	  102,6 	20
синяя	7340491181	2021-10-06 17:48:17	  102,2 	16
красная	7330191423	2021-10-06 18:06:19	  95,4 	16
синяя	7330191866	2021-10-06 18:10:31	  102,3 	16
красная	7330192071	2021-10-06 18:25:32	  110,7 	20
красная	7330192071	2021-10-06 18:25:32	  102,4 	20
синяя	7330327342	2021-10-06 18:34:06	  94,1 	16
красная	7358329460	2021-10-06 18:34:06	  93,9 	16
красная	7358329460	2021-10-06 18:49:49	  110,4 	20
красная	7331519359	2021-10-06 18:52:14	  100,8 	16
красная	7338049497	2021-10-06 18:52:41	  93,9 	16
красная	7330353131	2021-10-06 19:03:22	  102,2 	20
красная	7330345193	2021-10-06 19:08:39	  110,4 	20
красная	7330345715	2021-10-06 19:08:39	  110,4 	20
красная	7330330883	2021-10-06 19:08:39	  102,7 	20
красная	7330331864	2021-10-06 19:08:39	  102,2 	20
синяя	7330331864	2021-10-06 19:15:51	  102,3 	16
красная	7337692730	2021-10-06 19:21:33	  100,8 	16
синяя	7337692730	2021-10-06 19:21:33	  101,8 	16
синяя	7337693317	2021-10-06 19:21:33	  93,8 	16
красная	7331261928	2021-10-06 19:21:33	  93,8 	16
красная	7331475782	2021-10-06 19:53:27	  101,4 	16
синяя	7336118036	2021-10-06 20:13:57	  93,9 	16
красная	7331306393	2021-10-06 20:33:53	  110,4 	20
красная	7331307136	2021-10-06 20:33:53	  102,6 	20
красная	7331490786	2021-10-06 20:43:30	  101,8 	16
красная	7331491521	2021-10-06 20:43:30	  94,0 	16
синяя	7331492310	2021-10-06 20:43:30	  93,9 	16
красная	7331492796	2021-10-06 20:43:32	  102,8 	20
красная	7331492796	2021-10-06 20:43:32	  102,6 	20
красная	7331492796	2021-10-06 20:44:10	  102,5 	20
красная	7340534419	2021-10-06 20:52:14	  94,1 	13
синяя	7331248725	2021-10-06 20:52:14	  93,8 	13
синяя	7331507983	2021-10-06 21:50:39	  110,9 	20
красная	7332569162	2021-10-06 21:50:39	  110,4 	20
красная	7332569162	2021-10-06 21:50:39	  110,4 	20
красная	7331297852	2021-10-06 21:50:39	  102,2 	20
синяя	7331412836	2021-10-06 21:53:26	  102,4 	16
красная	7331413389	2021-10-06 21:53:26	  101,3 	16
красная	7331413944	2021-10-06 21:53:26	  101,6 	16
красная	7331413944	2021-10-06 22:18:43	  94,1 	16
синяя	7331414302	2021-10-06 22:24:01	  102,3 	16
красная	7331414302	2021-10-06 22:24:01	  101,2 	16
синяя	7337710143	2021-10-06 23:43:30	  94,0 	16
синяя	7337710143	2021-10-06 23:53:42	  94,0 	16
красная	7331437061	2021-10-06 23:53:42	  93,6 	16
синяя	7331437467	2021-10-07 00:29:47	  102,3 	16
красная	7331438348	2021-10-07 00:29:47	  101,2 	16
красная	7332511560	2021-10-07 00:29:47	  94,1 	16
красная	7332813875	2021-10-07 00:29:47	  94,0 	16
синяя	7331696534	2021-10-07 00:29:47	  94,0 	16
синяя	7331697378	2021-10-07 00:29:47	  93,9 	16
красная	7331697378	2021-10-07 00:43:47	  101,2 	16
синяя	7331508593	2021-10-07 00:50:15	  102,3 	16
красная	7358314114	2021-10-07 01:01:20	  102,2 	20
красная	7331360960	2021-10-07 01:42:04	  101,3 	16
синяя	7331360960	2021-10-07 01:42:04	  102,1 	16
синяя	7338090330	2021-10-07 01:48:31	  102,3 	16
синяя	7365182433	2021-10-07 01:48:31	  102,3 	16
красная	7365183671	2021-10-07 01:48:31	  101,2 	16
синяя	7337426835	2021-10-07 01:48:31	  102,2 	16
красная	7337427066	2021-10-07 01:48:31	  101,1 	16
красная	7331358368	2021-10-07 01:48:31	  101,1 	16
синяя	7331486003	2021-10-07 01:59:53	  88,5 	13
синяя	7332952104	2021-10-07 02:17:29	  102,3 	16
красная	7331606887	2021-10-07 02:17:29	  101,1 	16
красная	7331606887	2021-10-07 02:17:29	  101,8 	16
синяя	7331607290	2021-10-07 03:38:05	  93,1 	13
красная	7331608392	2021-10-07 03:38:05	  86,1 	13
синяя	7331608958	2021-10-07 04:38:55	  102,2 	16
красная	7331608958	2021-10-07 04:54:45	  110,4 	20
красная	7331608958	2021-10-07 05:51:45	  100,8 	16
синяя	7331491508	2021-10-07 05:51:45	  94,1 	16
красная	7331412645	2021-10-07 05:51:45	  93,9 	16
красная	7332522055	2021-10-07 07:22:19	  110,7 	20
синяя	7331527176	2021-10-07 08:34:46	  101,8 	16
синяя	7332584873	2021-10-07 10:38:41	  102,0 	16
красная	7333118948	2021-10-07 10:38:41	  93,8 	16
красная	7333119600	2021-10-07 12:20:01	  101,3 	16
синяя	7333121058	2021-10-07 12:20:01	  102,2 	16
синяя	7336120572	2021-10-07 12:20:01	  102,1 	16
красная	7336120572	2021-10-07 12:20:01	  101,6 	16
синяя	7332857373	2021-10-07 12:20:01	  101,4 	16
красная	7332858079	2021-10-07 12:20:01	  94,0 	16
синяя	7341737406	2021-10-07 12:20:01	  93,9 	16
красная	7341739146	2021-10-07 15:38:10	  94,1 	16
синяя	7332882654	2021-10-07 15:57:00	  94,1 	16
синяя	7332883171	2021-10-07 16:51:02	  94,1 	16
красная	7332884379	2021-10-07 16:51:02	  93,9 	16
красная	7332841709	2021-10-07 16:51:21	  110,7 	20
красная	7332505752	2021-10-07 17:03:01	  102,4 	20
красная	7335934201	2021-10-07 17:23:05	  94,2 	16
красная	7332766597	2021-10-07 17:27:58	  93,9 	16
красная	7332820280	2021-10-07 17:29:03	  102,7 	20
синяя	7338791292	2021-10-07 17:37:35	  94,0 	16
красная	7335996443	2021-10-07 17:40:58	  93,8 	16
красная	7332864894	2021-10-07 17:56:18	  102,7 	20
красная	7337560819	2021-10-07 17:56:18	  102,4 	20
красная	7332554432	2021-10-07 17:56:18	  102,2 	20
синяя	7333038626	2021-10-07 18:01:44	  94,0 	16
красная	7332938869	2021-10-07 18:01:44	  93,8 	16
красная	7332947654	2021-10-07 19:01:19	  102,7 	20
красная	7332571158	2021-10-07 19:01:19	  102,6 	20
синяя	7332571158	2021-10-07 19:03:25	  96,4 	16
красная	7332571496	2021-10-07 19:26:50	  104,0 	20
красная	7332572012	2021-10-07 19:26:50	  102,8 	20
красная	7332898040	2021-10-07 19:26:50	  102,7 	20
красная	7336168857	2021-10-07 19:35:25	  101,8 	16
красная	7332789657	2021-10-07 19:46:22	  104,0 	20
синяя	7336108043	2021-10-07 20:03:12	  96,3 	16
синяя	7336108043	2021-10-07 20:17:50	  102,3 	16
красная	7336108379	2021-10-07 20:17:50	  101,1 	16
